Date,statename,average_expected_count,observed_number,excess_deaths,state
2018-07-21,Arizona,1091.0,1121.0,30.0,AZ
2018-07-28,Arizona,1079.0,1090.0,11.0,AZ
2018-08-04,Arizona,1069.0,1097.0,28.0,AZ
2018-08-11,Arizona,1068.0,1042.0,-26.0,AZ
2018-08-18,Arizona,1071.0,1015.0,-56.0,AZ
2018-08-25,Arizona,1067.0,1082.0,15.0,AZ
2018-09-01,Arizona,1063.0,1070.0,7.0,AZ
2018-09-08,Arizona,1071.0,1046.0,-25.0,AZ
2018-09-15,Arizona,1071.0,1070.0,-1.0,AZ
2018-09-22,Arizona,1069.0,1065.0,-4.0,AZ
2018-09-29,Arizona,1074.0,1073.0,-1.0,AZ
2018-10-06,Arizona,1081.0,997.0,-84.0,AZ
2018-10-13,Arizona,1078.0,1027.0,-51.0,AZ
2018-10-20,Arizona,1078.0,1098.0,20.0,AZ
2018-10-27,Arizona,1092.0,1088.0,-4.0,AZ
2018-11-03,Arizona,1100.0,1027.0,-73.0,AZ
2018-11-10,Arizona,1117.0,1102.0,-15.0,AZ
2018-11-17,Arizona,1137.0,1098.0,-39.0,AZ
2018-11-24,Arizona,1155.0,1119.0,-36.0,AZ
2018-12-01,Arizona,1175.0,1156.0,-19.0,AZ
2018-12-08,Arizona,1177.0,1188.0,11.0,AZ
2018-12-15,Arizona,1180.0,1152.0,-28.0,AZ
2018-12-22,Arizona,1207.0,1274.0,67.0,AZ
2018-12-29,Arizona,1238.0,1185.0,-53.0,AZ
2019-01-05,Arizona,1291.0,1351.0,60.0,AZ
2019-01-12,Arizona,1313.0,1350.0,37.0,AZ
2019-01-19,Arizona,1331.0,1270.0,-61.0,AZ
2019-01-26,Arizona,1333.0,1253.0,-80.0,AZ
2019-02-02,Arizona,1330.0,1217.0,-113.0,AZ
2019-02-09,Arizona,1325.0,1204.0,-121.0,AZ
2019-02-16,Arizona,1322.0,1188.0,-134.0,AZ
2019-02-23,Arizona,1304.0,1313.0,9.0,AZ
2019-03-02,Arizona,1296.0,1250.0,-46.0,AZ
2019-03-09,Arizona,1290.0,1252.0,-38.0,AZ
2019-03-16,Arizona,1297.0,1279.0,-18.0,AZ
2019-03-23,Arizona,1282.0,1192.0,-90.0,AZ
2019-03-30,Arizona,1248.0,1240.0,-8.0,AZ
2019-04-06,Arizona,1232.0,1254.0,22.0,AZ
2019-04-13,Arizona,1218.0,1325.0,107.0,AZ
2019-04-20,Arizona,1216.0,1167.0,-49.0,AZ
2019-04-27,Arizona,1192.0,1176.0,-16.0,AZ
2019-05-04,Arizona,1176.0,1160.0,-16.0,AZ
2019-05-11,Arizona,1152.0,1191.0,39.0,AZ
2019-05-18,Arizona,1137.0,1139.0,2.0,AZ
2019-05-25,Arizona,1143.0,1122.0,-21.0,AZ
2019-06-01,Arizona,1132.0,1168.0,36.0,AZ
2019-06-08,Arizona,1134.0,1074.0,-60.0,AZ
2019-06-15,Arizona,1138.0,1149.0,11.0,AZ
2019-06-22,Arizona,1136.0,1060.0,-76.0,AZ
2019-06-29,Arizona,1133.0,1122.0,-11.0,AZ
2019-07-06,Arizona,1126.0,1120.0,-6.0,AZ
2019-07-13,Arizona,1121.0,1165.0,44.0,AZ
2019-07-20,Arizona,1106.0,1144.0,38.0,AZ
2019-07-27,Arizona,1094.0,1068.0,-26.0,AZ
2019-08-03,Arizona,1093.0,1085.0,-8.0,AZ
2019-08-10,Arizona,1090.0,1085.0,-5.0,AZ
2019-08-17,Arizona,1087.0,1071.0,-16.0,AZ
2019-08-24,Arizona,1079.0,1063.0,-16.0,AZ
2019-08-31,Arizona,1076.0,1151.0,75.0,AZ
2019-09-07,Arizona,1090.0,1176.0,86.0,AZ
2019-09-14,Arizona,1087.0,1037.0,-50.0,AZ
2019-09-21,Arizona,1079.0,1079.0,0.0,AZ
2019-09-28,Arizona,1078.0,1159.0,81.0,AZ
2019-10-05,Arizona,1084.0,1102.0,18.0,AZ
2019-10-12,Arizona,1081.0,1117.0,36.0,AZ
2019-10-19,Arizona,1090.0,1139.0,49.0,AZ
2019-10-26,Arizona,1101.0,1013.0,-88.0,AZ
2019-11-02,Arizona,1106.0,1121.0,15.0,AZ
2019-11-09,Arizona,1123.0,1254.0,131.0,AZ
2019-11-16,Arizona,1141.0,1197.0,56.0,AZ
2019-11-23,Arizona,1157.0,1220.0,63.0,AZ
2019-11-30,Arizona,1186.0,1119.0,-67.0,AZ
2019-12-07,Arizona,1196.0,1222.0,26.0,AZ
2019-12-14,Arizona,1205.0,1193.0,-12.0,AZ
2019-12-21,Arizona,1238.0,1165.0,-73.0,AZ
2019-12-28,Arizona,1264.0,1219.0,-45.0,AZ
2020-01-04,Arizona,1291.0,1301.0,10.0,AZ
2020-01-11,Arizona,1313.0,1390.0,77.0,AZ
2020-01-18,Arizona,1316.0,1315.0,-1.0,AZ
2020-01-25,Arizona,1306.0,1275.0,-31.0,AZ
2020-02-01,Arizona,1298.0,1265.0,-33.0,AZ
2020-02-08,Arizona,1294.0,1264.0,-30.0,AZ
2020-02-15,Arizona,1292.0,1312.0,20.0,AZ
2020-02-22,Arizona,1287.0,1342.0,55.0,AZ
2020-02-29,Arizona,1291.0,1352.0,61.0,AZ
2020-03-07,Arizona,1296.0,1380.0,84.0,AZ
2020-03-14,Arizona,1296.0,1349.0,53.0,AZ
2020-03-21,Arizona,1299.0,1290.0,-9.0,AZ
2020-03-28,Arizona,1292.0,1324.0,32.0,AZ
2020-04-04,Arizona,1274.0,1356.0,82.0,AZ
2020-04-11,Arizona,1260.0,1403.0,143.0,AZ
2020-04-18,Arizona,1249.0,1316.0,67.0,AZ
2020-04-25,Arizona,1235.0,1384.0,149.0,AZ
2020-05-02,Arizona,1209.0,1398.0,189.0,AZ
2020-05-09,Arizona,1199.0,1427.0,228.0,AZ
2020-05-16,Arizona,1182.0,1306.0,124.0,AZ
2020-05-23,Arizona,1170.0,1289.0,119.0,AZ
2020-05-30,Arizona,1164.0,1310.0,146.0,AZ
2020-06-06,Arizona,1158.0,1399.0,241.0,AZ
2020-06-13,Arizona,1161.0,1463.0,302.0,AZ
2020-06-20,Arizona,1167.0,1549.0,382.0,AZ
2020-06-27,Arizona,1168.0,1616.0,448.0,AZ
2020-07-04,Arizona,1155.0,1782.0,627.0,AZ
2020-07-11,Arizona,1157.0,1962.0,805.0,AZ
2020-07-18,Arizona,1150.0,2003.0,853.0,AZ
2020-07-25,Arizona,1139.0,1870.0,731.0,AZ
2020-08-01,Arizona,1126.0,1801.0,675.0,AZ
2020-08-08,Arizona,1117.0,1592.0,475.0,AZ
2020-08-15,Arizona,1118.0,1534.0,416.0,AZ
2020-08-22,Arizona,1119.0,1512.0,393.0,AZ
2020-08-29,Arizona,1119.0,1472.0,353.0,AZ
2020-09-05,Arizona,1121.0,1299.0,178.0,AZ
2020-09-12,Arizona,1131.0,1287.0,156.0,AZ
2020-09-19,Arizona,1124.0,1264.0,140.0,AZ
2020-09-26,Arizona,1119.0,1289.0,170.0,AZ
2020-10-03,Arizona,1123.0,1207.0,84.0,AZ
2020-10-10,Arizona,1124.0,1246.0,122.0,AZ
2020-10-17,Arizona,1124.0,1242.0,118.0,AZ
2020-10-24,Arizona,1146.0,1300.0,154.0,AZ
2020-10-31,Arizona,1158.0,1329.0,171.0,AZ
2020-11-07,Arizona,1166.0,1408.0,242.0,AZ
2020-11-14,Arizona,1183.0,1264.0,81.0,AZ
2020-11-21,Arizona,1207.0,1526.0,319.0,AZ
2020-11-28,Arizona,1207.0,1504.0,297.0,AZ
2020-12-05,Arizona,1221.0,1579.0,358.0,AZ
2020-12-12,Arizona,1227.0,1265.0,38.0,AZ
2017-01-14,Arkansas,650.0,658.0,8.0,AR
2017-01-21,Arkansas,671.0,657.0,-14.0,AR
2017-01-28,Arkansas,662.0,579.0,-83.0,AR
2017-02-04,Arkansas,657.0,614.0,-43.0,AR
2017-02-11,Arkansas,658.0,626.0,-32.0,AR
2017-02-18,Arkansas,649.0,648.0,-1.0,AR
2017-02-25,Arkansas,643.0,657.0,14.0,AR
2017-03-04,Arkansas,635.0,662.0,27.0,AR
2017-03-11,Arkansas,626.0,635.0,9.0,AR
2017-03-18,Arkansas,624.0,643.0,19.0,AR
2017-03-25,Arkansas,618.0,636.0,18.0,AR
2017-04-01,Arkansas,612.0,640.0,28.0,AR
2017-04-08,Arkansas,608.0,609.0,1.0,AR
2017-04-15,Arkansas,607.0,634.0,27.0,AR
2017-04-22,Arkansas,598.0,604.0,6.0,AR
2017-04-29,Arkansas,593.0,607.0,14.0,AR
2017-05-06,Arkansas,591.0,590.0,-1.0,AR
2017-05-13,Arkansas,589.0,600.0,11.0,AR
2017-05-20,Arkansas,585.0,608.0,23.0,AR
2017-05-27,Arkansas,581.0,568.0,-13.0,AR
2017-06-03,Arkansas,580.0,569.0,-11.0,AR
2017-06-10,Arkansas,573.0,565.0,-8.0,AR
2017-06-17,Arkansas,575.0,601.0,26.0,AR
2017-06-24,Arkansas,573.0,604.0,31.0,AR
2017-07-01,Arkansas,570.0,582.0,12.0,AR
2017-07-08,Arkansas,574.0,605.0,31.0,AR
2017-07-15,Arkansas,573.0,583.0,10.0,AR
2017-07-22,Arkansas,576.0,565.0,-11.0,AR
2017-07-29,Arkansas,578.0,582.0,4.0,AR
2017-08-05,Arkansas,575.0,526.0,-49.0,AR
2017-08-12,Arkansas,567.0,589.0,22.0,AR
2017-08-19,Arkansas,572.0,571.0,-1.0,AR
2017-08-26,Arkansas,570.0,559.0,-11.0,AR
2017-09-02,Arkansas,564.0,550.0,-14.0,AR
2017-09-09,Arkansas,561.0,583.0,22.0,AR
2017-09-16,Arkansas,564.0,611.0,47.0,AR
2017-09-23,Arkansas,566.0,577.0,11.0,AR
2017-09-30,Arkansas,565.0,614.0,49.0,AR
2017-10-07,Arkansas,570.0,563.0,-7.0,AR
2017-10-14,Arkansas,581.0,536.0,-45.0,AR
2017-10-21,Arkansas,587.0,565.0,-22.0,AR
2017-10-28,Arkansas,595.0,609.0,14.0,AR
2017-11-04,Arkansas,600.0,609.0,9.0,AR
2017-11-11,Arkansas,612.0,589.0,-23.0,AR
2017-11-18,Arkansas,610.0,624.0,14.0,AR
2017-11-25,Arkansas,621.0,606.0,-15.0,AR
2017-12-02,Arkansas,620.0,615.0,-5.0,AR
2017-12-09,Arkansas,640.0,700.0,60.0,AR
2017-12-16,Arkansas,640.0,711.0,71.0,AR
2017-12-23,Arkansas,653.0,696.0,43.0,AR
2017-12-30,Arkansas,658.0,733.0,75.0,AR
2018-01-06,Arkansas,659.0,734.0,75.0,AR
2018-01-13,Arkansas,660.0,763.0,103.0,AR
2018-01-20,Arkansas,665.0,761.0,96.0,AR
2018-01-27,Arkansas,665.0,736.0,71.0,AR
2018-02-03,Arkansas,666.0,667.0,1.0,AR
2018-02-10,Arkansas,666.0,680.0,14.0,AR
2018-02-17,Arkansas,669.0,674.0,5.0,AR
2018-02-24,Arkansas,666.0,671.0,5.0,AR
2018-03-03,Arkansas,664.0,611.0,-53.0,AR
2018-03-10,Arkansas,657.0,652.0,-5.0,AR
2018-03-17,Arkansas,652.0,583.0,-69.0,AR
2018-03-24,Arkansas,646.0,578.0,-68.0,AR
2018-03-31,Arkansas,640.0,592.0,-48.0,AR
2018-04-07,Arkansas,631.0,576.0,-55.0,AR
2018-04-14,Arkansas,630.0,619.0,-11.0,AR
2018-04-21,Arkansas,622.0,541.0,-81.0,AR
2018-04-28,Arkansas,616.0,580.0,-36.0,AR
2018-05-05,Arkansas,610.0,625.0,15.0,AR
2018-05-12,Arkansas,603.0,627.0,24.0,AR
2018-05-19,Arkansas,607.0,575.0,-32.0,AR
2018-05-26,Arkansas,603.0,582.0,-21.0,AR
2018-06-02,Arkansas,599.0,608.0,9.0,AR
2018-06-09,Arkansas,595.0,573.0,-22.0,AR
2018-06-16,Arkansas,592.0,603.0,11.0,AR
2018-06-23,Arkansas,596.0,547.0,-49.0,AR
2018-06-30,Arkansas,593.0,570.0,-23.0,AR
2018-07-07,Arkansas,592.0,568.0,-24.0,AR
2018-07-14,Arkansas,589.0,586.0,-3.0,AR
2018-07-21,Arkansas,584.0,595.0,11.0,AR
2018-07-28,Arkansas,586.0,534.0,-52.0,AR
2018-08-04,Arkansas,582.0,548.0,-34.0,AR
2018-08-11,Arkansas,581.0,556.0,-25.0,AR
2018-08-18,Arkansas,576.0,561.0,-15.0,AR
2018-08-25,Arkansas,585.0,561.0,-24.0,AR
2018-09-01,Arkansas,585.0,568.0,-17.0,AR
2018-09-08,Arkansas,582.0,577.0,-5.0,AR
2018-09-15,Arkansas,580.0,597.0,17.0,AR
2018-09-22,Arkansas,584.0,586.0,2.0,AR
2018-09-29,Arkansas,577.0,554.0,-23.0,AR
2018-10-06,Arkansas,579.0,559.0,-20.0,AR
2018-10-13,Arkansas,588.0,565.0,-23.0,AR
2018-10-20,Arkansas,592.0,577.0,-15.0,AR
2018-10-27,Arkansas,597.0,654.0,57.0,AR
2018-11-03,Arkansas,607.0,615.0,8.0,AR
2018-11-10,Arkansas,618.0,583.0,-35.0,AR
2018-11-17,Arkansas,625.0,639.0,14.0,AR
2018-11-24,Arkansas,631.0,632.0,1.0,AR
2018-12-01,Arkansas,646.0,635.0,-11.0,AR
2018-12-08,Arkansas,657.0,602.0,-55.0,AR
2018-12-15,Arkansas,671.0,661.0,-10.0,AR
2018-12-22,Arkansas,684.0,652.0,-32.0,AR
2018-12-29,Arkansas,695.0,668.0,-27.0,AR
2019-01-05,Arkansas,699.0,692.0,-7.0,AR
2019-01-12,Arkansas,700.0,601.0,-99.0,AR
2019-01-19,Arkansas,699.0,661.0,-38.0,AR
2019-01-26,Arkansas,702.0,650.0,-52.0,AR
2019-02-02,Arkansas,696.0,671.0,-25.0,AR
2019-02-09,Arkansas,684.0,665.0,-19.0,AR
2019-02-16,Arkansas,686.0,695.0,9.0,AR
2019-02-23,Arkansas,679.0,723.0,44.0,AR
2019-03-02,Arkansas,671.0,643.0,-28.0,AR
2019-03-09,Arkansas,663.0,686.0,23.0,AR
2019-03-16,Arkansas,656.0,703.0,47.0,AR
2019-03-23,Arkansas,652.0,671.0,19.0,AR
2019-03-30,Arkansas,642.0,660.0,18.0,AR
2019-04-06,Arkansas,633.0,645.0,12.0,AR
2019-04-13,Arkansas,633.0,645.0,12.0,AR
2019-04-20,Arkansas,630.0,616.0,-14.0,AR
2019-04-27,Arkansas,629.0,586.0,-43.0,AR
2019-05-04,Arkansas,620.0,588.0,-32.0,AR
2019-05-11,Arkansas,619.0,567.0,-52.0,AR
2019-05-18,Arkansas,622.0,607.0,-15.0,AR
2019-05-25,Arkansas,622.0,630.0,8.0,AR
2019-06-01,Arkansas,617.0,565.0,-52.0,AR
2019-06-08,Arkansas,609.0,573.0,-36.0,AR
2019-06-15,Arkansas,608.0,635.0,27.0,AR
2019-06-22,Arkansas,609.0,554.0,-55.0,AR
2019-06-29,Arkansas,611.0,564.0,-47.0,AR
2019-07-06,Arkansas,608.0,582.0,-26.0,AR
2019-07-13,Arkansas,603.0,580.0,-23.0,AR
2019-07-20,Arkansas,595.0,580.0,-15.0,AR
2019-07-27,Arkansas,594.0,539.0,-55.0,AR
2019-08-03,Arkansas,593.0,557.0,-36.0,AR
2019-08-10,Arkansas,592.0,592.0,0.0,AR
2019-08-17,Arkansas,587.0,574.0,-13.0,AR
2019-08-24,Arkansas,597.0,587.0,-10.0,AR
2019-08-31,Arkansas,604.0,557.0,-47.0,AR
2019-09-07,Arkansas,604.0,528.0,-76.0,AR
2019-09-14,Arkansas,602.0,638.0,36.0,AR
2019-09-21,Arkansas,601.0,601.0,0.0,AR
2019-09-28,Arkansas,595.0,598.0,3.0,AR
2019-10-05,Arkansas,593.0,564.0,-29.0,AR
2019-10-12,Arkansas,604.0,590.0,-14.0,AR
2019-10-19,Arkansas,616.0,610.0,-6.0,AR
2019-10-26,Arkansas,620.0,618.0,-2.0,AR
2019-11-02,Arkansas,630.0,595.0,-35.0,AR
2019-11-09,Arkansas,641.0,632.0,-9.0,AR
2019-11-16,Arkansas,640.0,671.0,31.0,AR
2019-11-23,Arkansas,647.0,643.0,-4.0,AR
2019-11-30,Arkansas,661.0,664.0,3.0,AR
2019-12-07,Arkansas,666.0,617.0,-49.0,AR
2019-12-14,Arkansas,678.0,660.0,-18.0,AR
2019-12-21,Arkansas,684.0,613.0,-71.0,AR
2019-12-28,Arkansas,685.0,706.0,21.0,AR
2020-01-04,Arkansas,678.0,672.0,-6.0,AR
2020-01-11,Arkansas,675.0,685.0,10.0,AR
2020-01-18,Arkansas,665.0,658.0,-7.0,AR
2020-01-25,Arkansas,659.0,616.0,-43.0,AR
2020-02-01,Arkansas,663.0,681.0,18.0,AR
2020-02-08,Arkansas,662.0,673.0,11.0,AR
2020-02-15,Arkansas,666.0,688.0,22.0,AR
2020-02-22,Arkansas,668.0,695.0,27.0,AR
2020-02-29,Arkansas,665.0,656.0,-9.0,AR
2020-03-07,Arkansas,661.0,696.0,35.0,AR
2020-03-14,Arkansas,651.0,628.0,-23.0,AR
2020-03-21,Arkansas,650.0,637.0,-13.0,AR
2020-03-28,Arkansas,642.0,640.0,-2.0,AR
2020-04-04,Arkansas,633.0,606.0,-27.0,AR
2020-04-11,Arkansas,627.0,636.0,9.0,AR
2020-04-18,Arkansas,620.0,637.0,17.0,AR
2020-04-25,Arkansas,613.0,615.0,2.0,AR
2020-05-02,Arkansas,606.0,630.0,24.0,AR
2020-05-09,Arkansas,605.0,661.0,56.0,AR
2020-05-16,Arkansas,603.0,582.0,-21.0,AR
2020-05-23,Arkansas,599.0,642.0,43.0,AR
2020-05-30,Arkansas,600.0,610.0,10.0,AR
2020-06-06,Arkansas,594.0,648.0,54.0,AR
2020-06-13,Arkansas,586.0,651.0,65.0,AR
2020-06-20,Arkansas,588.0,707.0,119.0,AR
2020-06-27,Arkansas,592.0,663.0,71.0,AR
2020-07-04,Arkansas,588.0,692.0,104.0,AR
2020-07-11,Arkansas,585.0,665.0,80.0,AR
2020-07-18,Arkansas,582.0,700.0,118.0,AR
2020-07-25,Arkansas,579.0,719.0,140.0,AR
2020-08-01,Arkansas,575.0,751.0,176.0,AR
2020-08-08,Arkansas,571.0,740.0,169.0,AR
2020-08-15,Arkansas,572.0,771.0,199.0,AR
2020-08-22,Arkansas,573.0,755.0,182.0,AR
2020-08-29,Arkansas,582.0,745.0,163.0,AR
2020-09-05,Arkansas,588.0,717.0,129.0,AR
2020-09-12,Arkansas,587.0,728.0,141.0,AR
2020-09-19,Arkansas,588.0,741.0,153.0,AR
2020-09-26,Arkansas,593.0,750.0,157.0,AR
2020-10-03,Arkansas,587.0,788.0,201.0,AR
2020-10-10,Arkansas,583.0,791.0,208.0,AR
2020-10-17,Arkansas,595.0,783.0,188.0,AR
2020-10-24,Arkansas,604.0,795.0,191.0,AR
2020-10-31,Arkansas,616.0,798.0,182.0,AR
2020-11-07,Arkansas,628.0,852.0,224.0,AR
2020-11-14,Arkansas,633.0,890.0,257.0,AR
2020-11-21,Arkansas,636.0,880.0,244.0,AR
2020-11-28,Arkansas,645.0,813.0,168.0,AR
2020-12-05,Arkansas,654.0,894.0,240.0,AR
2020-12-12,Arkansas,664.0,772.0,108.0,AR
2017-01-14,California,5730.0,6267.0,537.0,CA
2017-01-21,California,5787.0,5978.0,191.0,CA
2017-01-28,California,5802.0,5747.0,-55.0,CA
2017-02-04,California,5775.0,5970.0,195.0,CA
2017-02-11,California,5733.0,5710.0,-23.0,CA
2017-02-18,California,5685.0,5621.0,-64.0,CA
2017-02-25,California,5657.0,5347.0,-310.0,CA
2017-03-04,California,5596.0,5539.0,-57.0,CA
2017-03-11,California,5512.0,5432.0,-80.0,CA
2017-03-18,California,5447.0,5386.0,-61.0,CA
2017-03-25,California,5388.0,5156.0,-232.0,CA
2017-04-01,California,5355.0,5166.0,-189.0,CA
2017-04-08,California,5291.0,5194.0,-97.0,CA
2017-04-15,California,5258.0,5121.0,-137.0,CA
2017-04-22,California,5244.0,5072.0,-172.0,CA
2017-04-29,California,5180.0,5269.0,89.0,CA
2017-05-06,California,5118.0,5226.0,108.0,CA
2017-05-13,California,5084.0,4892.0,-192.0,CA
2017-05-20,California,5047.0,5059.0,12.0,CA
2017-05-27,California,5007.0,4846.0,-161.0,CA
2017-06-03,California,4981.0,4890.0,-91.0,CA
2017-06-10,California,4985.0,4849.0,-136.0,CA
2017-06-17,California,4970.0,4913.0,-57.0,CA
2017-06-24,California,4940.0,5147.0,207.0,CA
2017-07-01,California,4920.0,4849.0,-71.0,CA
2017-07-08,California,4905.0,4913.0,8.0,CA
2017-07-15,California,4909.0,4746.0,-163.0,CA
2017-07-22,California,4880.0,4781.0,-99.0,CA
2017-07-29,California,4870.0,4636.0,-234.0,CA
2017-08-05,California,4872.0,4828.0,-44.0,CA
2017-08-12,California,4869.0,4683.0,-186.0,CA
2017-08-19,California,4864.0,4611.0,-253.0,CA
2017-08-26,California,4885.0,4512.0,-373.0,CA
2017-09-02,California,4917.0,5017.0,100.0,CA
2017-09-09,California,4922.0,4998.0,76.0,CA
2017-09-16,California,4915.0,4707.0,-208.0,CA
2017-09-23,California,4948.0,4763.0,-185.0,CA
2017-09-30,California,4965.0,5002.0,37.0,CA
2017-10-07,California,4983.0,4814.0,-169.0,CA
2017-10-14,California,4989.0,4936.0,-53.0,CA
2017-10-21,California,5021.0,4992.0,-29.0,CA
2017-10-28,California,5039.0,4963.0,-76.0,CA
2017-11-04,California,5038.0,4926.0,-112.0,CA
2017-11-11,California,5124.0,4900.0,-224.0,CA
2017-11-18,California,5221.0,4840.0,-381.0,CA
2017-11-25,California,5314.0,5059.0,-255.0,CA
2017-12-02,California,5401.0,4957.0,-444.0,CA
2017-12-09,California,5490.0,5289.0,-201.0,CA
2017-12-16,California,5609.0,5469.0,-140.0,CA
2017-12-23,California,5716.0,5792.0,76.0,CA
2017-12-30,California,5825.0,6555.0,730.0,CA
2018-01-06,California,5962.0,7042.0,1080.0,CA
2018-01-13,California,6067.0,6862.0,795.0,CA
2018-01-20,California,6094.0,6342.0,248.0,CA
2018-01-27,California,6049.0,5845.0,-204.0,CA
2018-02-03,California,5973.0,5981.0,8.0,CA
2018-02-10,California,5893.0,5567.0,-326.0,CA
2018-02-17,California,5859.0,5627.0,-232.0,CA
2018-02-24,California,5778.0,5692.0,-86.0,CA
2018-03-03,California,5702.0,5731.0,29.0,CA
2018-03-10,California,5622.0,5923.0,301.0,CA
2018-03-17,California,5540.0,5686.0,146.0,CA
2018-03-24,California,5472.0,5486.0,14.0,CA
2018-03-31,California,5417.0,5372.0,-45.0,CA
2018-04-07,California,5323.0,5279.0,-44.0,CA
2018-04-14,California,5305.0,5090.0,-215.0,CA
2018-04-21,California,5288.0,4996.0,-292.0,CA
2018-04-28,California,5253.0,5139.0,-114.0,CA
2018-05-05,California,5197.0,4968.0,-229.0,CA
2018-05-12,California,5132.0,4946.0,-186.0,CA
2018-05-19,California,5100.0,4696.0,-404.0,CA
2018-05-26,California,5042.0,4845.0,-197.0,CA
2018-06-02,California,5036.0,4935.0,-101.0,CA
2018-06-09,California,5041.0,5039.0,-2.0,CA
2018-06-16,California,5028.0,4804.0,-224.0,CA
2018-06-23,California,5008.0,4881.0,-127.0,CA
2018-06-30,California,4980.0,4757.0,-223.0,CA
2018-07-07,California,4960.0,4810.0,-150.0,CA
2018-07-14,California,4914.0,4991.0,77.0,CA
2018-07-21,California,4894.0,4723.0,-171.0,CA
2018-07-28,California,4861.0,4783.0,-78.0,CA
2018-08-04,California,4860.0,4713.0,-147.0,CA
2018-08-11,California,4852.0,4803.0,-49.0,CA
2018-08-18,California,4876.0,4803.0,-73.0,CA
2018-08-25,California,4863.0,4761.0,-102.0,CA
2018-09-01,California,4894.0,4685.0,-209.0,CA
2018-09-08,California,4939.0,4635.0,-304.0,CA
2018-09-15,California,4959.0,4674.0,-285.0,CA
2018-09-22,California,4948.0,4848.0,-100.0,CA
2018-09-29,California,4963.0,4807.0,-156.0,CA
2018-10-06,California,4987.0,4771.0,-216.0,CA
2018-10-13,California,4987.0,4731.0,-256.0,CA
2018-10-20,California,4992.0,4846.0,-146.0,CA
2018-10-27,California,5008.0,4882.0,-126.0,CA
2018-11-03,California,5006.0,4923.0,-83.0,CA
2018-11-10,California,5017.0,5057.0,40.0,CA
2018-11-17,California,5098.0,5049.0,-49.0,CA
2018-11-24,California,5171.0,5278.0,107.0,CA
2018-12-01,California,5311.0,5083.0,-228.0,CA
2018-12-08,California,5413.0,5356.0,-57.0,CA
2018-12-15,California,5533.0,5278.0,-255.0,CA
2018-12-22,California,5663.0,5310.0,-353.0,CA
2018-12-29,California,5840.0,5398.0,-442.0,CA
2019-01-05,California,6062.0,5692.0,-370.0,CA
2019-01-12,California,6115.0,5779.0,-336.0,CA
2019-01-19,California,6051.0,5654.0,-397.0,CA
2019-01-26,California,5984.0,5519.0,-465.0,CA
2019-02-02,California,5937.0,5467.0,-470.0,CA
2019-02-09,California,5863.0,5603.0,-260.0,CA
2019-02-16,California,5853.0,5644.0,-209.0,CA
2019-02-23,California,5808.0,5818.0,10.0,CA
2019-03-02,California,5756.0,5867.0,111.0,CA
2019-03-09,California,5716.0,5677.0,-39.0,CA
2019-03-16,California,5651.0,5589.0,-62.0,CA
2019-03-23,California,5555.0,5531.0,-24.0,CA
2019-03-30,California,5440.0,5511.0,71.0,CA
2019-04-06,California,5339.0,5480.0,141.0,CA
2019-04-13,California,5316.0,5215.0,-101.0,CA
2019-04-20,California,5287.0,5200.0,-87.0,CA
2019-04-27,California,5217.0,5088.0,-129.0,CA
2019-05-04,California,5131.0,5029.0,-102.0,CA
2019-05-11,California,5092.0,5019.0,-73.0,CA
2019-05-18,California,5081.0,5061.0,-20.0,CA
2019-05-25,California,5039.0,5135.0,96.0,CA
2019-06-01,California,5024.0,5033.0,9.0,CA
2019-06-08,California,5020.0,5113.0,93.0,CA
2019-06-15,California,5013.0,5183.0,170.0,CA
2019-06-22,California,5016.0,4914.0,-102.0,CA
2019-06-29,California,4992.0,4849.0,-143.0,CA
2019-07-06,California,4982.0,4911.0,-71.0,CA
2019-07-13,California,4913.0,4819.0,-94.0,CA
2019-07-20,California,4903.0,4714.0,-189.0,CA
2019-07-27,California,4904.0,5001.0,97.0,CA
2019-08-03,California,4895.0,4641.0,-254.0,CA
2019-08-10,California,4880.0,4763.0,-117.0,CA
2019-08-17,California,4875.0,4701.0,-174.0,CA
2019-08-24,California,4869.0,4765.0,-104.0,CA
2019-08-31,California,4912.0,4800.0,-112.0,CA
2019-09-07,California,4943.0,4846.0,-97.0,CA
2019-09-14,California,4969.0,4851.0,-118.0,CA
2019-09-21,California,4936.0,4813.0,-123.0,CA
2019-09-28,California,4943.0,4832.0,-111.0,CA
2019-10-05,California,4980.0,4966.0,-14.0,CA
2019-10-12,California,5009.0,4923.0,-86.0,CA
2019-10-19,California,5009.0,5065.0,56.0,CA
2019-10-26,California,5034.0,5099.0,65.0,CA
2019-11-02,California,5035.0,5134.0,99.0,CA
2019-11-09,California,5073.0,5303.0,230.0,CA
2019-11-16,California,5125.0,5123.0,-2.0,CA
2019-11-23,California,5223.0,5165.0,-58.0,CA
2019-11-30,California,5307.0,5181.0,-126.0,CA
2019-12-07,California,5430.0,5520.0,90.0,CA
2019-12-14,California,5493.0,5377.0,-116.0,CA
2019-12-21,California,5621.0,5399.0,-222.0,CA
2019-12-28,California,5731.0,5567.0,-164.0,CA
2020-01-04,California,5849.0,5888.0,39.0,CA
2020-01-11,California,5864.0,5873.0,9.0,CA
2020-01-18,California,5860.0,5830.0,-30.0,CA
2020-01-25,California,5805.0,5830.0,25.0,CA
2020-02-01,California,5716.0,5685.0,-31.0,CA
2020-02-08,California,5697.0,5913.0,216.0,CA
